🕘️更新时间,#genre#
山东卫视,http://125.125.236.26:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.194.11.134:8188/rtp/239.3.1.209:8052
山东卫视,http://119.32.12.17:2901/udp/224.1.100.50:11111
山东卫视,http://ygbh.site/php/bfgd.php?id=099
山西卫视,http://satellitepull.cnr.cn/live/wxssxws/playlist.m3u8
山西卫视,http://221.14.196.152:4022/udp/225.1.4.38:1067
山西卫视,http://171.15.18.199:8180/TV00000000000000000038@HHZT
山西卫视,http://ygbh.site/php/bfgd.php?id=109
陕西卫视,http://satellitepull.cnr.cn/live/wxsxxws/playlist.m3u8
陕西卫视,http://4712635.xyz:26000/rtp/239.111.205.35:5140
陕西卫视,http://221.14.196.152:4022/udp/225.1.4.39:1068
陕西卫视,http://171.15.18.199:8180/TV00000000000000000039@HHZT
陕西卫视,http://ygbh.site/php/bfgd.php?id=512
四川卫视,http://satellitepull.cnr.cn/live/wxscws/playlist.m3u8
四川卫视,http://222.212.84.190:54123/udp/239.93.0.20:1235
四川卫视,http://171.15.18.199:8180/TV00000000000000000040@HHZT
四川卫视,http://125.125.236.26:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://119.32.12.17:2901/udp/224.1.100.72:11111
深圳卫视,http://satellitepull.cnr.cn/live/wxszws/playlist.m3u8
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
深圳卫视,http://123.145.72.32:8005/udp/225.0.4.202:7980
深圳卫视,http://joyznm.i234.me:20000/udp/239.3.1.134:8020
深圳卫视,http://joyznm.i234.me:20000/udp/239.3.1.134:8020###des:1080P###HLS\\n
深圳卫视,http://171.15.18.199:8180/TV00000000000000000026@HHZT
深圳卫视,http://123.145.50.55:4000/udp/225.0.4.202:7980
深圳卫视,http://36.40.236.55:9999/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://125.125.236.26:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://113.25.252.226:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://www.jiaocj.xyz:4000/udp/239.49.0.167:8000
天津卫视,http://satellitepull.cnr.cn/live/wxtjws/playlist.m3u8
天津卫视,http://123.145.72.32:8005/udp/225.0.4.82:7980
天津卫视,http://180.165.5.176:4022/udp/239.45.1.124:5140
天津卫视,http://www.330459.xyz:8188/udp/225.1.1.111:5002
天津卫视,http://171.15.18.199:8180/TV00000000000000000022@HHZT
天津卫视,http://joyznm.i234.me:20000/udp/239.3.1.141:1234###des:1080P###HLS\\n
天津卫视,http://125.125.236.26:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://123.145.50.55:4000/udp/225.0.4.82:7980
天津卫视,http://111.194.11.134:8188/rtp/239.3.1.141:1234
西藏卫视,http://satellitepull.cnr.cn/live/wxxzws/playlist.m3u8
新疆卫视,http://satellitepull.cnr.cn/live/wxxjws/playlist.m3u8
新疆卫视,https://slstplay.xjtvs.com.cn/xjtv1/xjtv1stream.m3u8?auth_key=1749121203-4-4-0037c3b0a4e4747dc9a956b06d6257e0&aliyun_uuid=c1a2c1d9-a8c5-452c-b89b-d3a7f41fa224
新疆卫视,http://113.25.252.226:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://218.84.12.186:8001/hls/main/playlist.m3u8#http://8.138.7.223/tv/dl/careryun.php?id=46
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
云南卫视,https://hwapi.yntv.net/ew265l/z1z6s5.m3u8
云南卫视,http://222.212.84.190:54123/udp/239.93.1.174:5140
云南卫视,http://180.165.5.176:4022/udp/239.45.0.4:5140
云南卫视,http://171.15.18.199:8180/TV00000000000000000034@HHZT
云南卫视,http://119.32.12.17:2901/udp/224.1.100.21:11111
云南卫视,http://125.125.236.26:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0

🏠地方频道,#genre#
河南都市,http://221.14.196.152:4022/udp/225.1.4.52:1081
河南都市,http://v4d.xiepeiru.top:1123/iptv/hm/HeNanDuShi
河南梨园,http://1.94.31.214/php/hntv.php?id=hnly
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
河南公共,http://1.94.31.214/php/hntv.php?id=hngg
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
河南民生,http://p.123tv.cn/video.html?id=http://tvcdn.stream3.hndt.com/tv/65bef28a017e10009c49d5f900000000_transios/playlist.m3u8?wsSecret=3612ff946ab9a4240626d4807a36264e&wsTime=1745689545
河南民生,http://v4d.xiepeiru.top:1123/iptv/hm/HeNanMinSheng
河南民生,http://ik6.iptv8.net:8888/rtp/225.1.4.53:1082
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk

🪁动画频道,#genre#
动漫秀场,http://vpn.shpcw.com:9898/udp/239.45.3.134:5140
动漫秀场,http://tv.shpcw.cn:9898/udp/239.45.3.134:5140
动漫秀场,http://61.133.118.228:5001/douyu/9548279
动漫秀场,http://180.165.5.176:4022/udp/239.45.3.134:5140
金鹰卡通,http://phonetx.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy4zOS4yMjYuMTAwJnRlcm09NSZxaWQ9JmNkbmV4X2lkPXR4X3Bob25lX2xpdmUmY2hzPSZkZWY9MSZzPTZjMWJhMDFmOTBkNjFmNjVjYWM3MmU5MDQ0YzY3ZmE5JnVpZD0mdXVpZD1kZThhMTIwMTliMmZjZjA0YmU2Mzc2Y2YzNTNjYjM3Ny02NzI3ZTI2NCZ2PTImYXM9MCZlcz0xNzQ5MTMxMDE5/JYKTMPP360.m3u8
金鹰卡通,http://221.14.196.152:4022/udp/225.1.4.49:1078
金鹰卡通,http://110.231.37.126:9999/udp/239.253.92.163:8055
金鹰卡通,http://121.25.31.183:8686/udp/239.253.92.163:8055
金鹰卡通,http://121.29.169.176:2083/udp/239.253.92.163:8055
金鹰卡通,http://220.169.109.72:802/udp/239.76.246.107:1234
金鹰卡通,http://119.32.12.17:2901/udp/224.1.100.113:11111
金鹰卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.113:11111#http://218.89.240.144:59901/tsfile/live/1002_1.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?#https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
